Human,9,Because Simon is known to be a liar so it is unlikely to be under the bed.,2,"Beacuse the prisoner knows that the red army will expect him to lie, so by telling the truth, he hopes to throw them off.",2,"Because he is greedy and knows that by lying that he has no dinner waiting at home, he hopes that the dinner lady will feel sorry for him and give him more sausages.",2,She is appealing to Jill's good heart who is more likely to buy one of the kittens if she knows they will be drowned otherwise.,2,It is a white lie to protect his Aunt's feeling.,2,Because she does not want to seem ungrateful or hurt her parents feelings.,2,Because she assumed that any man approaching her in the dark would want to rob her.,2,Because he assumed that the policeman asked him to stop because he knew he had just committed a crime.,2,Because he does not want his mum to attend the meeting and find out how badly he is doing at school.,2,"Because if her new employer want her for the job, they are unlikely to offer her a salary that they think is less than what she was earning in her previously position because she would be unwilling to take it.",2,Because Simon doesn't want Mary to get in trouble with her mother so is saving her from being scolded- Mary's mother isn't going to scold someone elses child as much.,2,"Because if the pumbers phone rings, he knows it was his number in his wife's phone.",2
Human,10,"Because he knows that Simon never tells the truth, so will never look in the place Simon actually tells him to look",2,"They believe he will lie to them to save his army's tanks, sending them to the wrong location. Therefore, the Red army will actually go to the sea. However he has double-bluffed and actually told them the truth.",2,"He thinks he can make the service staff feel sorry for him not eating dinner later in the day, thereby giving him more food to not remain hungry all evening",2,She wants to create a sense of urgency and desperation around seling the kittens in order to guilt Jill into buying one,2,Peter did not want to upset his aunt by saying he does not like the hat,2,"She did not want to seem ungrateful when she had still been bought a gift for Christmas, which many others are not lucky enough to experience.",2,"She assumed that a man approaching her in the dark is for nefarious reasons, so she wanted to avoid confrontation and harm by simply offering what she believes the man wants",2,"He clearly felt some guilt for the burglarly, so wanted to avoid being chased down by the policeman and gave himself up, assuming the policeman had been contacted about the burglarly",2,"He wants to avoid the parent-teacher meeting as he feels his mother will not be happy to hear about him failing the classes, so his mother will now show up on the wrong day, missing the scheduled meeting.",2,"She wants to achieve a higher salary within her new job, and many interviewers will want to match or improve on current earnings to make the job more appealing.",2,"He did not want Mary to be heavily scolded for it, so he took the blame, which the mother would likely be less angry with as Mary could not avoid it",2,He wanted to see if the number belonged to the plumber as he was suspicious and jealous of their interactions. Calling the number and seeing how the plumber responds instantly could indicate a professional or romantic relationship.,2
Human,11,Cupboard,0,Because they expect him to lie so if he tells them they are in the mountain they will check the sea,2,To get sympathy and get a 4 sausage serving,2,To manipulate Jill into taking a male kitten though she wanted a female one,2,Peter is being sensitive and does not want to hurt his aunty's feelings.,2,Helen was trying to be polite and grateful,2,She is a nervous person and assumed she was getting robbed and tried to preserve her life,2,He thought the officer knew what he had done and assumed he had been caught.,2,Hoping his mother would come on the wrong day and would not get to find out about his poor grades and the prospect of repeating the year,2,So that they can offer her an amount that is significantly higher than her current salary.,2,To protect Mary from her mother as she would not scold him as much or at all.,2,He wanted to scare the plumber and wait to see his reaction if he was the one talking to his wife,0
Human,12,Jim does not trust Simons answer of 'under the bed' and that is why he looks in the cupboard.,2,"The blue Army candidate is hopefully avoiding torture/a beating/death by giving the enemy an answer. The enemy will assume he's lying and look in the opposite area,,,,,by the sea.......giving the blue Army time to move.....or whatever they are doing....buying time.",2,Brian is just relying on sympathy to receive an extra portion.,2,Mrs Smith was playing on Jills heartstrings to get rid of 1 or more of her kittens.,2,Peter did not want to upset his aunts feelings.,2,Helen did not want to seem ungrateful or hurt her parents feelings.,2,Mrs Peabody was anticipating being physically hurt and wanted to avoid this.,1,The burglar assumed the policeman had witnessed the crime and if the policeman was showing the burglar the glove it could possibly be traced back to him so not point in denial.,2,Brian does not want his mother to attend the meeting to hear a negative report to avoid trouble/confrontation or maybe extra work for himself.,2,Kate was asking for a higher wage in a devious manner.,0,Simon did not want Mary scolded or punished by her mum.,1,Jack was checking if the plumber would answer the phone. That would not prove any cheating but at least he would know whose number it was.,2
Human,13,Because he knows that Simon is a liar.,2,Because the prisoner is clever and knows that the red army will think he is lying to save the blue army.,2,He says this because he is greedy and this is his favourite meal.,0,Mrs. Smith wants rid of the kittens as soon as possible and wants to guilt Jill into taking one.,2,Because he loves his aunt and doesn't want to upset her.,2,She didn't want to seem ungrateful or upset her parents.,2,She is scared that the man wants to rob her.,1,He thought the policeman was telling him to stop because he knew he was a burglar and wanted to arrest him.,2,He is scared of his parents finding out about him failing classes from his teacher.,2,She wants to bluff the company into offering her more money.,2,"He doesn't want Mary to get in trouble with her mother, so he takes the blame.",2,Jack wanted to find out if the number belonged to the plumber or not.,2
Human,14,Jim knows that Simon is a liar hence wouldn't have been truthful with his answer about where he hid the paddle.,2,The prisoner is using reverse psychology. He knows they will think he will tell them the opposite of what the truth is.,2,Brian lies because he is always hungry and a very greedy boy.,1,Mrs Smith lied because she knew she couldn't keep them all herself. She wanted to emotionally trick Jill.,2,Peter loves his aunt and didn't want to hurt her feelings.,2,Helen didn't want to be ungrateful or hurt her parents.,2,Mrs Peabody assumed the man was going to attack her and rob her.,2,The burglar felt guilty because he had just robbed a shop so he assumed the policeman was there to catch him and arrest him.,2,Brian lied because he is worried about his parents finding out that he is failing several of his classes and may have to retake the year. He msut have known that his parents wouldn't have tried to find out another way when the meeting would be.,2,Kate lied because she wanted a new job with a better salary. Not a good start to starting a new job.,1,Simon lied to protect Mary because her mother is very strict and always scolds her if she does something careless. He was being caring and a good friend.,1,Jack did that to test if the number belongs to the plumber. No guarantee that his wife is cheating or that it is the plumber if she is cheating on him. Jack is paranoid.,2
Human,15,"Simon is a liar, which Jim knows. In asking Simon whether he hid Jim's ping-pong paddle in the cupboard or under Simon's bed, Jim will find the paddle in the place Simon didn't say. Simon said he hid the paddle under his bed, so Jim knows the paddle is actually in the cupboard.",2,"The prisoner knows his captors will go to the place he doesn't say, so he double bluffs. He says the tanks are in the mountains, and the Red army will go looking by the sea, believing the prisoner lied.",2,"Brian wants extra of his favourite meal. So despite knowing he will be having dinner when he gets home, he lies in hopes of being served extra sausages",1,"Mrs Smith knows she can't keep all the kittens, so she hopes to guilt Jill into taking them.",2,"Peter doesn't want to hurt his aunt's feelings, so he tells her a white lie.",2,"Despite the gift not being what she desperately hoped for, Helen lies to spare her parents' feelings and not look ungrateful.",2,"Mrs Peabody believes the man who approached her will mug and hurt her; so in hopes to avoid it, she offers her purse to avoid that outcome.",2,"The burglar thinks he has been caught, and offers up his confession to ease his punishment.",1,"Brian doesn't want his mother to find out he is failing several classes, and tells his mother the wrong day so she can't attend the parent-teacher meeting.",2,"Kate is hopeful that she can increase her salary, and discloses a higher figure. Ultimately, she would be hoping for an increase on this higher salary, but if they match it, she will still be increasing her income.",2,"Simon covers for Mary, so that Mary's mother won't be mad at Mary for the stain on her bag.",2,"Jack wants to figure out if the unsaved number was for the plumber. If the plumber's phone rings, it is most likely the unsaved number in Cheryl's phone.",2
Human,16,because simon is a liar,1,because the red army will not believe him. they think he will lie,2,Because he is greedy and wants more than he can have,0,so that Jill will feel bad and buys a kitten,2,because he loves her and doesnt want to hurt her,2,she is gratefull and doesnt want to hurt her parents,2,because she is scared and assumes he wants to rob her,2,he got scared and thought he the policeman caught him,2,because he is cared his parents will find out how bad he is doing at school,1,so that she can get a higher salary at her new job,1,so that marys mother doesnt get cross with her,1,"to see if the nu,ber belongs to the plumber",2
Human,17,"because Simon is a big liar and always lies. When Jim asks Simon whether to look in the cupboard or under the bed, Simon's reply was to look under his bed therefore since Simon is a liar Jim looks in the cupboard instead of under his bed.",2,"the red army knows the prisoner will lie to them to save his army. therefore the prisoner tells the Red army that the tanks are in the mountains, in order for them to look for the tanks by the sea even though they are really in the mountains.",2,"Although Brian's mother will have made a lovely meal when he gets home, Brian says this because he is a greedy boy and would like to have more sausages than anybody else.",1,Mrs Smith said this to convince Jill into taking a kitten even though it is a male kitten and not a female kitten like Jill wanted.,2,Peter loves his aunt very much and doesn't want to hurt her feelings.,2,She said this to not hurt her parents feelings and not to seem ungrateful.,2,"She is afraid as she believes that someone will attack and rob her if she walks alone in the dark, therefore when the man approached her she thought he was going to attack and rob her.",2,He thought that the policeman knew that he robbed the shop and was after him.,2,He told his mother this so that she could miss the parent-teacher meeting and not find out that he is failing.,2,"As Kate was looking for a job with a better salary, she said this so that the company would offer her a salary that is 20% more than what she is currently earning.",2,Simon is Mary's close friend and knows that her mother is strict and always scolds her when she does something careless therefore he told her mother he messed on Mary's bag with ice cream so that Mary's mother would not scold her.,2,To find out if it was the plumber's number that she contacted.,2
Human,18,"Short answer: Because Simon is a liar - or at least that is what we know from what is written about him above. So, it is likely his brother Jim won't believe Simon's response to his query regarding where he (Simon) has hidden the paddle, and Jim will therefore look in the place where Simon inferred he did not hide the paddle.
 
 Long answer: Jim believes his brother Simon has stolen his ping-pong paddle and has hidden it either under his (Simon's) bed or in the cupboard. Jim demands to know where Simon has hidden the paddle. But Jim is very precise in the way he words his demand to his brother and provides Simon with only one of two possible answers to choose from - either 'under the bed' or 'in the cupboard'. Perhaps Jim was using a kind of process-of-elimination strategy on Simon - by keeping his question quite precise and limited (in terms of possible hiding places) - because Jim is well aware that his brother is a big liar. Simon tells Jim he hid the paddle under the bed, but because Simon tells lies, Jim is likely to suspect his brother's response will be a lie also. Therefore, Jim will look in the cupboard first. :)",2,"Because the Red Army will not believe he is telling the truth. 
 
 The prisoner is using a mind tactic to try to get the Red Army to go to the place that he doesn't suggest they go to, rather than the place he suggests they go to.",2,Because he is always hungry - and he is also very greedy.,0,Because Mrs Smith was trying to emotionally blackmail Jill by making Jill feel that she had to buy one or else the kittens would be drowned!,2,"Because he is telling a white lie. He likes his aunt very much and, therefore, he is trying to avoid hurting her feelings.",2,"She was telling a white lie because she was not wanting to hurt her family's feelings by telling the truth, which would've been that she didn't actually like their present.",2,"She was anxious about having to walk home alone in the dark and was already fearing being attacked and robbed. So, when an innocent person came towards her in the dark merely to ask her a question, she panicked and believed that what was about to happen was exactly what she had been fearing. A kind of self-fulfilling prophecy, I guess...",2,"Because the burglar assumed the cop was about to arrest him over the robbery, which the burglar had only just committed. The cop acted in a way that would be natural for a cop in the event of catching a burglar who was attempting to make a getaway straight after committing a crime. The burglar misread the cop's intentions and, feeling guilty, the burglar then confessed - almost on auto-pilot mode - that he committed a crime. Haha! Hilarious...",2,Because he is not doing well at school and he doesn't want his parents to know how badly he is doing and that he may have to retake the year.,2,"Because her primary intention of applying for a similar position at a different company is to earn more money. So, she is hoping that she can increase her chances of earning more money by telling the interviewer she is currently earning more than she actually does. She is trying to manipulate the interviewer into feeling as if they have to offer her more than she currently gets now, seeing as that was her reason for wanting to work for a different company in the same job.",2,"Because Simon and Mary are close friends and Simon would therefore know how strict Mary's mother is. So, Simon took the blame instead as he was trying to save his close friend from getting in trouble.",2,"Because he suspected that Cheryl had been cheating on him, arriving at that conclusion after seeing a mobile number on her phone that was not saved in her phone's address book. When he saw how she was acting around a plumber, he suspected that the plumber was the person who Cheryl may have been having an affair with and wanted to find out if the unsaved number belonged to the plumber.",2
Human,19,becouse he knows that simon might have hid it in there,1,becouse they think he will tell a lie so he told the truth instead,2,he knows that they will give him if he lies and says he doesnt have food at home,1,so that jill could buy them,1,he doesnt want to hurt her feelings,2,to not hurt her parents feelings,2,she thought she was getting robed,2,he thought he was cought and the police knew of his actions,2,so that his mother misses it,1,she wants a better salary at the new job,1,to pretect mary because she will get scolded,1,he thought she was cheating on him with the plumber,1
Human,20,"Basing on his previous knowledge of his brother being a liar, he will assume that Simon is lying and look in the cupboard.",2,The prisoner is trying to outwit the Blue army by telling the truth that his army is the mountains. He knows the Blue army will expect him to lie about his army's whereabouts.,2,Brian lied about there being food for him when he gets home because he wants more than his share of only two sausages.,1,Mrs. Smith lied about having to drowwn the kittens if no one buys the kittens to convince Jill to just buy the male kitten instead.,2,Peter lied to his Aunt Jane about her hat being nice because he likes his aunt and would not want to hurt her feelings by telling her the truth that in actual fact her hat is ugly.,2,Helen lied about liking her encyclopedias as christmas present as it not acceptable or considered good manners to disapprove of a gift.,2,Mrs. Peabody because of her nervous disposition just assumed that the man walking towards her wanted to rob her and she just offered him his purse.,2,The burglar thought that the policeman was stopping him inorder to arrest him so he freely gave himself up and he confessed to the crime he had just commited.,2,Brian lied to his mother about the parent-teacher meeting because he wanted his mother to miss the meeting and not find out that he is failing several of his classes.,2,Kate lied about getting a higher salary so that she could be offered an even higher salary than her previous salary than her current position.,2,Simon lied to protect Mary from being scolded by her mother for staining her backpack.,1,Jack wanted to find out if the mobile number on his wife's phone is the number of the plumber fixing his sink.,2
