stereotype,target_id,rating
Ability,461,5.473684210526316
Ability,462,4.117647058823529
Ability,463,4.4
Ability,464,5.384615384615385
Ability,465,4.722222222222222
Ability,466,5.4
Ability,467,4.85
Ability,468,5.75
Ability,469,4.476190476190476
Ability,470,4.068965517241379
Ability,471,5.0
Ability,472,4.578947368421052
Ability,473,4.352941176470588
Ability,474,4.0
Ability,475,6.0
Ability,476,4.5
Ability,477,4.090909090909091
Ability,478,3.6153846153846154
Ability,479,4.533333333333333
Ability,480,5.133333333333334
Ability,481,3.608695652173913
Ability,482,5.48
Ability,483,4.777777777777778
Ability,484,3.6
Ability,485,3.7777777777777777
Ability,486,4.529411764705882
Ability,487,4.153846153846154
Ability,488,3.5
Ability,489,4.0
Ability,490,4.388888888888889
Ability,491,4.65
Ability,492,5.590909090909091
Ability,493,4.2
Ability,494,4.846153846153846
Ability,495,4.538461538461538
Ability,496,4.823529411764706
Ability,497,4.954545454545454
Ability,498,5.7894736842105265
Ability,499,5.105263157894737
Ability,500,4.461538461538462
Ability,501,4.421052631578948
Ability,502,4.9411764705882355
Ability,503,6.05
Ability,504,4.705882352941177
Ability,505,5.2
Ability,506,4.7894736842105265
Ability,507,4.666666666666667
Ability,508,5.25
Ability,509,5.454545454545454
Ability,510,4.055555555555555
Ability,511,3.6842105263157894
Ability,512,4.153846153846154
Ability,513,4.2727272727272725
Ability,514,5.230769230769231
Ability,515,2.9047619047619047
Ability,516,5.066666666666666
Ability,517,4.476190476190476
Ability,518,3.7857142857142856
Ability,519,3.962962962962963
Ability,520,4.529411764705882
Ability,521,5.095238095238095
Ability,522,4.2727272727272725
Ability,523,4.9411764705882355
Ability,524,3.9444444444444446
Ability,525,4.65
Ability,526,6.055555555555555
Ability,527,5.684210526315789
Ability,528,4.666666666666667
Ability,529,4.095238095238095
Ability,530,4.461538461538462
Ability,531,5.0
Ability,532,3.764705882352941
Ability,533,4.117647058823529
Ability,534,3.769230769230769
Ability,535,3.6875
Ability,536,5.12
Ability,537,3.782608695652174
Ability,538,3.260869565217391
Ability,539,3.857142857142857
Ability,540,4.6
Ability,541,4.2105263157894735
Ability,542,4.076923076923077
Ability,543,4.0
Ability,544,4.260869565217392
Ability,545,4.92
Ability,546,4.619047619047619
Ability,547,4.478260869565218
Ability,548,4.6
Ability,549,4.714285714285714
Ability,550,5.233333333333333
Ability,551,4.0
Ability,552,4.181818181818182
Ability,553,3.0714285714285716
Ability,554,2.8260869565217392
Ability,555,4.0
Ability,556,4.56
Ability,557,5.129032258064516
Ability,558,4.842105263157895
Ability,559,4.25
Ability,560,4.285714285714286
Ability,561,3.8461538461538463
Ability,562,3.9
Ability,563,5.75
Ability,564,4.235294117647059
Ability,565,4.333333333333333
Ability,566,5.291666666666667
Ability,567,3.5
Ability,568,3.727272727272727
Ability,569,4.7272727272727275
Ability,570,5.107142857142857
Ability,571,4.375
Ability,572,4.166666666666667
Ability,573,4.32
Ability,574,4.44
Ability,575,3.761904761904762
Ability,576,4.473684210526316
Ability,577,3.9
Ability,578,4.7272727272727275
Ability,579,3.3333333333333335
Ability,580,4.277777777777778
Ability,581,4.04
Ability,582,3.6666666666666665
Ability,583,5.0
Ability,584,3.2222222222222223
Ability,585,4.086956521739131
Ability,586,4.611111111111111
Ability,587,5.5
Ability,588,4.90625
Ability,589,5.117647058823529
Ability,590,4.08
Ability,591,4.9523809523809526
Ability,592,4.391304347826087
Ability,593,3.8636363636363638
Ability,594,4.684210526315789
Ability,595,5.923076923076923
Ability,596,4.166666666666667
Ability,597,5.444444444444445
Ability,598,3.736842105263158
Ability,599,5.052631578947368
Ability,600,4.631578947368421
Ability,601,4.444444444444445
Ability,602,5.470588235294118
Ability,603,4.882352941176471
Ability,604,4.55
Ability,605,4.642857142857143
Ability,606,4.782608695652174
Ability,607,4.954545454545454
Ability,608,5.04
Ability,609,4.2727272727272725
Ability,610,4.576923076923077
Ability,611,5.05
Ability,612,3.8947368421052633
Ability,613,4.277777777777778
Ability,614,4.434782608695652
Ability,615,4.7894736842105265
Ability,616,4.823529411764706
Ability,617,4.551724137931035
Ability,618,5.15
Ability,619,4.785714285714286
Ability,620,3.4166666666666665
Ability,621,4.0
Ability,622,5.173913043478261
Ability,623,5.05
Ability,624,5.142857142857143
Ability,625,4.0344827586206895
Ability,626,3.769230769230769
Ability,627,4.409090909090909
Ability,628,4.071428571428571
Ability,629,3.923076923076923
Ability,630,4.0344827586206895
Ability,631,5.076923076923077
Ability,632,4.8
Ability,633,4.730769230769231
Ability,634,4.352941176470588
Ability,635,4.882352941176471
Ability,636,4.9523809523809526
Ability,637,4.823529411764706
Ability,638,4.0
Ability,639,4.176470588235294
Ability,640,4.466666666666667
Ability,641,5.695652173913044
Ability,642,4.6
Ability,643,4.315789473684211
Ability,644,4.565217391304348
Ability,645,5.0
Ability,646,5.368421052631579
Ability,647,4.68
Ability,648,4.461538461538462
Ability,649,4.541666666666667
Ability,650,3.8823529411764706
Ability,651,4.625
Ability,652,5.0
Ability,653,5.090909090909091
Ability,654,5.538461538461538
Ability,655,4.238095238095238
Ability,656,4.764705882352941
Ability,657,4.238095238095238
Ability,658,4.894736842105263
Ability,659,5.533333333333333
Ability,660,4.625
Ability,661,5.0
Ability,662,5.357142857142857
Ability,663,3.6666666666666665
Ability,664,3.4285714285714284
Ability,665,4.454545454545454
Ability,666,3.4444444444444446
Ability,667,4.526315789473684
Ability,668,4.37037037037037
Ability,669,5.25
Ability,670,4.8125
Ability,671,4.65
Ability,672,5.363636363636363
Ability,673,4.352941176470588
Ability,674,5.3
Ability,675,4.363636363636363
Ability,676,3.6
Ability,677,5.095238095238095
Ability,678,4.2631578947368425
Ability,679,5.2
Ability,680,4.681818181818182
Ability,681,4.05
Ability,682,3.8461538461538463
Ability,683,3.888888888888889
Ability,684,4.583333333333333
Ability,685,4.4
Ability,686,3.68
Ability,687,4.266666666666667
Ability,688,4.6
Ability,689,4.444444444444445
Ability,690,4.285714285714286
Ability,691,5.0
Ability,692,4.466666666666667
Ability,693,4.411764705882353
Ability,694,4.833333333333333
Ability,695,4.6
Ability,696,3.0526315789473686
Ability,697,4.866666666666666
Ability,698,4.636363636363637
Ability,699,4.571428571428571
Ability,700,4.5
Ability,701,2.4375
Ability,702,3.8181818181818183
Ability,703,3.9285714285714284
Ability,704,3.3529411764705883
Ability,705,5.388888888888889
Ability,706,4.1875
Ability,707,4.235294117647059
Ability,708,4.473684210526316
Ability,709,4.846153846153846
Ability,710,4.333333333333333
Ability,711,4.130434782608695
Ability,712,4.125
Ability,713,5.2272727272727275
Ability,714,4.869565217391305
Ability,715,2.8461538461538463
Ability,716,5.071428571428571
Ability,717,4.95
Ability,718,4.857142857142857
Ability,719,4.833333333333333
Ability,720,3.6315789473684212
Ability,721,4.473684210526316
Ability,722,4.933333333333334
Ability,723,5.181818181818182
Ability,724,2.6153846153846154
Ability,725,4.882352941176471
Ability,726,5.214285714285714
Ability,727,3.8
Ability,728,4.095238095238095
Ability,729,6.153846153846154
Ability,730,4.625
Ability,731,4.6
Ability,732,5.533333333333333
Ability,733,4.9
Ability,734,5.578947368421052
Ability,735,3.9444444444444446
Ability,736,4.541666666666667
Ability,737,4.7368421052631575
Ability,738,3.9473684210526314
Ability,739,3.3076923076923075
Ability,740,3.6153846153846154
Ability,741,5.0
Ability,742,3.473684210526316
Ability,743,5.388888888888889
Ability,744,3.6818181818181817
Ability,745,4.4
Ability,746,5.8
Ability,747,4.4
Ability,748,4.157894736842105
Ability,749,4.421052631578948
Ability,750,4.368421052631579
Ability,751,5.5
Ability,752,4.411764705882353
Ability,753,4.529411764705882
Ability,754,4.15
Ability,755,5.4
Ability,756,4.222222222222222
Ability,757,3.736842105263158
Ability,758,5.2
Ability,759,4.5
Ability,760,5.045454545454546
Ability,761,4.04
Ability,762,4.157894736842105
Ability,763,4.6521739130434785
Ability,764,3.8
Ability,765,4.555555555555555
Ability,766,4.739130434782608
Ability,767,4.090909090909091
Ability,768,4.071428571428571
Ability,769,5.105263157894737
Ability,770,4.611111111111111
Ability,771,4.565217391304348
Ability,772,4.153846153846154
Ability,773,3.857142857142857
Ability,774,5.368421052631579
Ability,775,3.96
Ability,776,3.48
Ability,777,4.1923076923076925
Ability,778,4.130434782608695
Ability,779,4.5
Ability,780,4.75
Ability,781,4.55
Ability,782,4.393939393939394
Ability,783,5.038461538461538
Ability,784,5.541666666666667
Ability,785,4.5
Ability,786,5.095238095238095
Ability,787,3.9411764705882355
Ability,788,4.888888888888889
Ability,789,4.448275862068965
Ability,790,3.9130434782608696
Ability,791,3.611111111111111
Ability,792,4.35
Ability,793,4.3
Ability,794,3.1333333333333333
Ability,795,4.478260869565218
Ability,796,5.25
Ability,797,5.409090909090909
Ability,798,4.333333333333333
Ability,799,3.8823529411764706
Ability,800,4.636363636363637
Ability,801,4.190476190476191
Ability,802,3.7333333333333334
Ability,803,4.958333333333333
Ability,804,4.944444444444445
Ability,805,5.35
Ability,806,4.052631578947368
Ability,807,4.761904761904762
Ability,808,4.764705882352941
Ability,809,5.190476190476191
Ability,810,4.705882352941177
Ability,811,5.230769230769231
Ability,812,5.0
Ability,813,4.52
Ability,814,4.3076923076923075
Ability,815,4.9
Ability,816,4.260869565217392
Ability,817,4.681818181818182
Ability,818,5.0588235294117645
Ability,819,4.777777777777778
Ability,820,5.55
Ability,821,4.8125
Ability,822,4.4
Ability,823,5.115384615384615
Ability,824,4.176470588235294
Ability,825,3.764705882352941
Ability,826,4.434782608695652
Ability,827,4.714285714285714
Ability,828,3.736842105263158
Ability,829,4.882352941176471
Ability,830,4.545454545454546
Ability,831,3.689655172413793
Ability,832,4.6
Ability,833,5.6
Ability,834,4.541666666666667
Ability,835,4.681818181818182
Ability,836,5.0588235294117645
Ability,837,4.235294117647059
Ability,838,4.6
Ability,839,4.65
Ability,840,4.0
Ability,841,5.375
Ability,842,5.705882352941177
Ability,843,4.545454545454546
Ability,844,4.764705882352941
Ability,845,4.277777777777778
Ability,846,4.4
Ability,847,3.5454545454545454
Ability,848,5.130434782608695
Ability,849,3.3214285714285716
Ability,850,4.185185185185185
Ability,851,3.5217391304347827
Ability,852,6.105263157894737
Ability,853,5.777777777777778
Ability,854,4.333333333333333
Ability,855,5.333333333333333
Ability,856,3.857142857142857
Ability,857,5.0588235294117645
Ability,858,5.388888888888889
Ability,859,4.4
Ability,860,4.409090909090909
Ability,861,3.7222222222222223
Ability,862,4.071428571428571
Ability,863,4.1923076923076925
Ability,864,4.521739130434782
Ability,865,5.8
Ability,866,3.9411764705882355
Ability,867,4.928571428571429
Ability,868,4.9
Ability,869,3.761904761904762
Ability,870,4.612903225806452
Ability,871,4.04
Ability,872,4.666666666666667
Ability,873,3.4444444444444446
Ability,874,4.9411764705882355
Ability,875,5.0
Ability,876,4.32
Ability,877,5.44
Ability,878,5.473684210526316
Ability,879,4.2727272727272725
Ability,880,5.454545454545454
Ability,881,5.578947368421052
Ability,882,4.5
Ability,883,5.074074074074074
Ability,884,4.2631578947368425
Ability,885,3.55
Ability,886,4.95
Ability,887,4.85
Ability,888,4.615384615384615
Ability,889,5.32
Ability,890,3.9655172413793105
Ability,891,4.454545454545454
Ability,892,5.0476190476190474
Ability,893,4.0
Ability,894,4.1
Ability,895,4.565217391304348
Ability,896,4.173913043478261
Ability,897,4.782608695652174
Ability,898,4.380952380952381
Ability,899,4.117647058823529
Ability,900,4.888888888888889
Ability,901,4.5625
Ability,902,5.380952380952381
Ability,903,5.363636363636363
Ability,904,3.6818181818181817
Ability,905,4.85
Ability,906,3.473684210526316
Ability,907,3.7037037037037037
Ability,908,3.9411764705882355
Ability,909,5.913043478260869
Ability,910,4.947368421052632
Ability,911,4.956521739130435
Ability,912,5.444444444444445
Ability,913,3.4761904761904763
Ability,914,5.0
Ability,915,4.12
Ability,916,3.5652173913043477
Ability,917,4.2631578947368425
Ability,918,4.809523809523809
Ability,919,4.913043478260869
Ability,920,4.0
Ability,921,5.529411764705882
Ability,922,4.117647058823529
Ability,923,4.125
Ability,924,4.411764705882353
Ability,925,3.909090909090909
Ability,926,4.666666666666667
Ability,927,4.956521739130435
Ability,928,3.875
Ability,929,4.4375
Ability,930,4.368421052631579
Ability,931,4.375
Ability,932,3.8
Ability,933,5.133333333333334
Ability,934,4.611111111111111
Ability,935,4.666666666666667
Ability,936,2.7
Ability,937,5.409090909090909
Ability,938,4.476190476190476
Ability,939,4.1875
Ability,940,5.066666666666666
Ability,941,4.375
Ability,942,3.823529411764706
Ability,943,4.105263157894737
Ability,944,5.117647058823529
Ability,945,4.5
Ability,946,5.2272727272727275
Ability,947,5.153846153846154
Ability,948,4.65
Ability,949,3.1904761904761907
Ability,950,4.421052631578948
Ability,951,3.8947368421052633
Ability,952,5.363636363636363
Ability,953,4.444444444444445
Ability,954,4.739130434782608
Ability,955,5.285714285714286
Ability,956,4.153846153846154
Ability,957,4.222222222222222
Ability,958,5.086956521739131
Ability,959,4.8
Ability,960,4.681818181818182
Ability,961,4.666666666666667
Ability,962,4.476190476190476
Ability,963,4.25
Ability,964,3.4482758620689653
Ability,965,4.538461538461538
Ability,966,4.958333333333333
Ability,967,4.833333333333333
Ability,968,4.105263157894737
Ability,969,4.411764705882353
Ability,970,6.0
Ability,971,4.714285714285714
Ability,972,4.333333333333333
Ability,973,4.95
Ability,974,3.65
Ability,975,4.761904761904762
Ability,976,4.08
Ability,977,3.9285714285714284
Ability,978,4.461538461538462
Ability,979,5.133333333333334
Ability,980,4.545454545454546
Ability,981,4.3
Ability,982,4.12
Ability,983,5.041666666666667
Ability,984,3.9166666666666665
Ability,985,3.875
Ability,986,3.96
Ability,987,4.411764705882353
Ability,988,4.619047619047619
Ability,989,3.9
Ability,990,5.0
Ability,991,4.055555555555555
Ability,992,4.72
Ability,993,4.2
Ability,994,4.6521739130434785
Ability,995,5.304347826086956
Ability,996,5.518518518518518
Ability,997,4.25
Ability,998,4.470588235294118
Ability,999,6.222222222222222
Ability,1000,5.909090909090909
Assertiveness,1,5.6
Assertiveness,2,4.0
Assertiveness,3,3.9047619047619047
Assertiveness,4,4.2105263157894735
Assertiveness,5,4.25
Assertiveness,6,3.933333333333333
Assertiveness,7,5.111111111111111
Assertiveness,8,4.041666666666667
Assertiveness,9,4.388888888888889
Assertiveness,10,4.428571428571429
Assertiveness,11,4.833333333333333
Assertiveness,12,3.7586206896551726
Assertiveness,13,4.5
Assertiveness,14,4.3478260869565215
Assertiveness,15,4.0625
Assertiveness,16,4.0476190476190474
Assertiveness,17,5.285714285714286
Assertiveness,18,4.136363636363637
Assertiveness,19,4.0
Assertiveness,20,4.647058823529412
Assertiveness,21,3.9
Assertiveness,22,4.75
Assertiveness,23,4.222222222222222
Assertiveness,24,3.590909090909091
Assertiveness,25,3.782608695652174
Assertiveness,26,3.8095238095238093
Assertiveness,27,4.857142857142857
Assertiveness,28,5.04
Assertiveness,29,4.470588235294118
Assertiveness,30,4.956521739130435
Assertiveness,31,4.466666666666667
Assertiveness,32,4.56
Assertiveness,33,4.0476190476190474
Assertiveness,34,4.083333333333333
Assertiveness,35,4.5625
Assertiveness,36,5.0
Assertiveness,37,3.2222222222222223
Assertiveness,38,3.48
Assertiveness,39,3.0555555555555554
Assertiveness,40,4.0
Assertiveness,41,4.9523809523809526
Assertiveness,42,4.380952380952381
Assertiveness,43,4.125
Assertiveness,44,4.173913043478261
Assertiveness,45,5.6
Assertiveness,46,5.388888888888889
Assertiveness,47,4.3
Assertiveness,48,3.7586206896551726
Assertiveness,49,5.133333333333334
Assertiveness,50,4.956521739130435
Assertiveness,51,4.304347826086956
Assertiveness,52,5.3076923076923075
Assertiveness,53,3.84
Assertiveness,54,4.0
Assertiveness,55,4.9
Assertiveness,56,2.9285714285714284
Assertiveness,57,4.625
Assertiveness,58,3.857142857142857
Assertiveness,59,3.6923076923076925
Assertiveness,60,4.8125
Assertiveness,61,4.588235294117647
Assertiveness,62,4.4375
